"GM18558","GM18960","GM19240","Guchi","Jaqo","Jingjing"
"ENSG00000164610",20,26,14,4,10,32
"ENSG00000119977",43,45,38,15,14,9
"ENSG00000145982",5,21,14,8,15,50
"ENSG00000164054",11,16,30,9,31,45
"ENSG00000054148",31,38,45,17,16,118
"ENSG00000053372",73,128,31,67,36,115
"ENSG00000001630",80,84,96,67,78,15
"ENSG00000206560",28,18,38,7,31,12
"ENSG00000128604",67,80,46,16,22,19
"ENSG00000104679",27,27,30,16,25,83
"ENSG00000185104",58,81,61,19,22,59
"ENSG00000127947",30,24,34,16,31,5
"ENSG00000105993",76,108,112,53,39,23
"ENSG00000004468",3,5,76,8,18,19
"ENSG00000052802",85,104,70,54,49,11
"ENSG00000143797",12,21,25,15,6,21
"ENSG00000158062",10,13,10,6,7,20
"ENSG00000145287",206,191,36,5,43,14
"ENSG00000151552",30,40,18,25,16,24
"ENSG00000134014",22,29,29,8,15,19
"ENSG00000237649",13,49,50,8,12,114
"ENSG00000197785",20,60,22,16,18,17
"ENSG00000164252",21,36,37,16,22,7
"ENSG00000055130",72,86,87,53,60,32
"ENSG00000122861",6,7,9,2,8,9
"ENSG00000128513",23,27,68,8,15,11
"ENSG00000136522",84,109,75,55,40,100
"ENSG00000131504",51,80,67,34,34,7
"ENSG00000160087",42,48,74,28,31,50
"ENSG00000169925",6,8,7,5,7,3
"ENSG00000001629",19,25,21,4,11,3
"ENSG00000116560",406,349,208,146,237,111
"ENSG00000163507",7,18,9,8,7,12
"ENSG00000018189",8,11,32,23,24,16
"ENSG00000156928",61,63,16,13,16,78
"ENSG00000164620",3,10,19,4,8,4
"ENSG00000175348",25,39,46,13,16,7
"ENSG00000138071",176,368,183,153,128,11
"ENSG00000214026",43,86,40,36,40,320
"ENSG00000132463",124,132,119,82,53,119
"ENSG00000214655",21,20,24,9,15,11
"ENSG00000187735",68,166,46,57,93,13
"ENSG00000115325",18,24,55,5,9,22
"ENSG00000157978",4,9,7,5,3,8
"ENSG00000148248",56,70,22,44,67,17
"ENSG00000137288",17,29,46,5,6,87
"ENSG00000086730",92,129,121,39,60,17
"ENSG00000116679",47,43,32,28,47,19
"ENSG00000119397",13,20,29,7,11,11
"ENSG00000065526",22,17,20,6,12,9
"ENSG00000196305",62,112,72,47,40,31
"ENSG00000095585",126,111,75,27,38,30
"ENSG00000158161",15,13,34,8,9,17
"ENSG00000137563",35,44,40,4,9,22
"ENSG00000104714",9,14,30,3,5,8
"ENSG00000082701",28,31,44,28,21,31
"ENSG00000138668",191,260,146,104,119,120
"ENSG00000114978",114,89,105,89,75,16
"ENSG00000213672",8,13,14,3,5,11
"ENSG00000169504",52,44,14,16,36,16
"ENSG00000145860",59,39,27,22,33,25
"ENSG00000143870",116,274,231,103,102,71
"ENSG00000169714",151,217,338,102,224,14
"ENSG00000081791",23,30,32,7,11,8
"ENSG00000110046",8,7,7,3,9,9
"ENSG00000136861",12,16,35,7,7,28
"ENSG00000075785",181,210,110,127,115,14
"ENSG00000165609",74,97,101,24,46,78
"ENSG00000057608",171,286,200,189,207,16
"ENSG00000115317",71,94,83,58,55,109
"ENSG00000069424",53,94,57,24,34,6
"ENSG00000112110",43,51,60,54,32,25
"ENSG00000156110",32,53,52,28,20,10
"ENSG00000163389",25,22,30,14,34,16
"ENSG00000158457",133,172,258,89,47,36
"ENSG00000197226",25,34,46,14,27,6
"ENSG00000162736",27,39,66,25,36,7
"ENSG00000114686",120,207,56,41,43,10
"ENSG00000143570",61,79,24,29,43,3
"ENSG00000116350",42,46,87,20,39,8
"ENSG00000112699",17,34,47,12,6,11
"ENSG00000064995",20,28,88,20,22,6
"ENSG00000117984",50,60,53,31,58,9
"ENSG00000205339",58,51,30,31,57,9
"ENSG00000155903",5,6,10,4,8,2
"ENSG00000085231",56,68,63,18,17,34
"ENSG00000243667",13,16,33,22,28,9
"ENSG00000085511",37,29,19,8,9,22
"ENSG00000168003",203,91,123,38,72,135
"ENSG00000171311",52,75,71,25,49,76
"ENSG00000168818",46,41,64,9,16,25
"ENSG00000198837",24,24,21,6,16,4
"ENSG00000104671",46,76,25,29,36,28
"ENSG00000146918",8,27,24,8,6,7
"ENSG00000157869",11,13,34,21,17,12
"ENSG00000112081",677,522,327,171,296,249
"ENSG00000111911",6,6,33,6,13,9
"ENSG00000006625",33,38,34,11,16,16
"ENSG00000164347",22,34,44,24,30,19
"ENSG00000112339",29,45,46,33,36,13
"ENSG00000122512",10,16,40,5,9,2
"ENSG00000079950",62,70,73,21,25,21
"ENSG00000196865",11,8,35,4,13,7
"ENSG00000123104",5,8,36,3,4,21
"ENSG00000130935",68,94,76,45,43,53
"ENSG00000121691",20,60,47,20,26,11
"ENSG00000137054",45,64,59,37,45,17
"ENSG00000110063",48,38,41,15,16,26
"ENSG00000119787",22,30,23,8,28,1
"ENSG00000184220",31,89,35,39,13,34
"ENSG00000133858",48,38,52,9,27,11
"ENSG00000122034",78,167,127,53,48,181
"ENSG00000166888",83,97,75,47,65,14
"ENSG00000131323",31,55,43,22,16,3
"ENSG00000046651",37,23,29,13,21,34
"ENSG00000172269",13,25,37,12,10,14
"ENSG00000135069",47,60,49,14,48,9
"ENSG00000141076",74,91,67,34,40,40
"ENSG00000064601",90,95,70,50,54,33
"ENSG00000148400",10,11,6,3,5,3
"ENSG00000175581",23,38,29,23,24,98
"ENSG00000172613",13,15,20,4,4,4
"ENSG00000151502",4,10,2,16,25,57
"ENSG00000110931",7,17,19,3,9,7
"ENSG00000156603",20,26,52,31,29,60
"ENSG00000148719",27,26,26,16,30,17
"ENSG00000173598",59,54,21,31,37,11
"ENSG00000166337",83,77,111,55,102,265
"ENSG00000092929",72,76,30,9,28,7
"ENSG00000110768",52,60,46,19,27,13
"ENSG00000147133",12,15,29,6,16,5
"ENSG00000181396",11,7,18,6,9,32
"ENSG00000104412",77,75,72,17,30,20
"ENSG00000157601",99,99,98,3,3,11
"ENSG00000129925",21,33,10,9,32,13
"ENSG00000105619",34,26,60,5,9,202
"ENSG00000132635",33,22,34,24,25,28
"ENSG00000173264",13,12,18,8,9,41
"ENSG00000175567",44,61,137,27,58,106
"ENSG00000174373",9,8,13,5,7,6
"ENSG00000139182",20,12,20,3,3,7
"ENSG00000141446",17,14,58,7,12,9
"ENSG00000071889",8,14,4,10,12,28
"ENSG00000118420",8,6,15,8,4,6
"ENSG00000157456",18,69,79,14,16,110
"ENSG00000068394",27,43,69,13,24,23
"ENSG00000104856",50,84,22,22,42,24
"ENSG00000100281",6,7,32,3,6,12
"ENSG00000103363",151,134,111,100,40,557
"ENSG00000146826",20,20,19,10,18,9
"ENSG00000127328",16,21,35,16,16,22
"ENSG00000158669",43,67,89,25,36,14
"ENSG00000119321",24,36,34,18,22,7
"ENSG00000239998",2,2,16,54,62,7
"ENSG00000100522",12,30,12,16,21,16
"ENSG00000166986",118,103,89,56,71,65
"ENSG00000131148",27,59,47,24,22,40
"ENSG00000175854",20,18,7,13,11,81
"ENSG00000180992",43,41,120,16,47,295
"ENSG00000169592",32,42,84,26,41,33
"ENSG00000167716",7,11,2,5,7,3
"ENSG00000029993",14,38,22,12,27,79
"ENSG00000013725",2,2,14,2,2,2
"ENSG00000125454",13,22,27,10,14,44
"ENSG00000149929",12,27,24,9,8,29
"ENSG00000173801",492,219,915,3,14,12
"ENSG00000103591",31,66,42,24,20,12
"ENSG00000073614",15,14,29,3,7,16
"ENSG00000108591",29,37,40,26,35,13
"ENSG00000115816",71,101,70,63,65,78
"ENSG00000187790",3,8,36,3,3,12
"ENSG00000175806",2,14,34,6,4,21
"ENSG00000169118",9,8,42,6,6,1
"ENSG00000102119",93,107,114,57,71,32
"ENSG00000130204",144,142,74,55,67,57
"ENSG00000177885",107,183,129,79,60,16
"ENSG00000176340",88,289,147,106,185,878
"ENSG00000211892",4,17,151,90,2,22
"ENSG00000172171",19,13,40,5,9,10
"ENSG00000244754",19,23,22,12,16,14
"ENSG00000110274",6,7,16,5,6,7
"ENSG00000187994",8,12,4,8,5,33
"ENSG00000083544",9,7,25,8,9,16
"ENSG00000100941",207,84,122,53,112,15
"ENSG00000120697",36,55,34,11,22,71
"ENSG00000178952",172,277,229,255,214,394
"ENSG00000067836",4,11,33,9,20,14
"ENSG00000099860",154,149,88,62,189,108
"ENSG00000130177",39,52,59,25,46,45
"ENSG00000110107",192,294,84,108,94,45
"ENSG00000164754",93,107,87,36,57,10
"ENSG00000089048",52,33,42,20,23,17
"ENSG00000197444",3,3,7,4,9,8
"ENSG00000101343",31,35,36,22,32,34
"ENSG00000149930",18,17,3,9,23,2
"ENSG00000064489",15,21,19,3,6,10
"ENSG00000105329",94,131,80,57,71,80
"ENSG00000141012",6,5,16,7,10,2
"ENSG00000168209",41,78,1,33,128,22
"ENSG00000173418",60,122,40,53,41,28
"ENSG00000136930",151,174,227,62,132,505
"ENSG00000048028",7,13,13,5,9,16
"ENSG00000126214",29,36,45,26,26,17
"ENSG00000168010",14,18,25,12,10,16
"ENSG00000108055",71,95,27,30,65,22
"ENSG00000060982",15,23,43,36,51,18
"ENSG00000136937",29,56,45,19,30,13
"ENSG00000132780",87,188,106,36,46,70
"ENSG00000142945",12,37,54,9,9,39
"ENSG00000134910",56,96,63,45,35,59
"ENSG00000160446",16,36,5,9,22,21
"ENSG00000119414",46,96,55,35,37,5
"ENSG00000165684",23,15,21,6,8,28
"ENSG00000164091",53,51,35,26,51,5
"ENSG00000136811",15,25,31,18,29,16
"ENSG00000166200",66,89,68,36,41,16
"ENSG00000058600",26,31,27,16,18,20
"ENSG00000067369",24,24,21,18,17,33
"ENSG00000099290",55,59,73,22,36,8
"ENSG00000125447",18,26,22,12,16,9
"ENSG00000102078",6,7,14,3,6,16
"ENSG00000164758",26,38,48,12,20,41
"ENSG00000166037",32,33,39,10,9,19
"ENSG00000176871",35,52,22,33,26,1
"ENSG00000122862",675,1032,2256,268,237,235
"ENSG00000137106",169,221,102,50,58,100
"ENSG00000134825",79,75,225,51,68,220
"ENSG00000104960",47,49,77,28,40,119
"ENSG00000032219",11,10,42,5,13,11
"ENSG00000149136",117,221,103,86,99,69
"ENSG00000101079",14,10,29,9,16,19
"ENSG00000154719",40,79,64,28,19,65
"ENSG00000133657",33,34,34,21,30,7
"ENSG00000214517",56,40,42,13,19,3
"ENSG00000111231",29,54,16,28,39,21
"ENSG00000164944",23,28,36,14,20,31
"ENSG00000188352",12,30,30,12,16,46
"ENSG00000185627",177,204,159,84,62,125
"ENSG00000134899",51,63,40,15,29,9
"ENSG00000054967",14,28,14,3,14,1
"ENSG00000171097",5,8,10,3,7,6
"ENSG00000110435",34,24,68,9,15,3
"ENSG00000137513",20,27,23,9,15,2
"ENSG00000059758",36,29,27,14,40,12
"ENSG00000110713",35,37,35,15,21,10
"ENSG00000167553",154,308,225,114,56,36
"ENSG00000148690",24,30,27,12,15,51
"ENSG00000108592",57,81,72,46,56,71
"ENSG00000165688",68,90,42,46,34,24
"ENSG00000167967",10,15,15,3,9,7
"ENSG00000070961",16,34,33,11,22,5
"ENSG00000174669",6,4,5,1,3,5
"ENSG00000149231",27,23,38,17,17,26
"ENSG00000139154",38,31,37,22,29,15
"ENSG00000159086",32,24,50,8,25,7
"ENSG00000126457",151,318,250,95,119,174
"ENSG00000166902",37,107,20,27,56,31
"ENSG00000260916",17,14,31,5,19,13
"ENSG00000134815",11,15,10,3,7,40
"ENSG00000023734",138,194,114,112,127,90
"ENSG00000161800",16,43,70,14,13,16
"ENSG00000139505",17,24,28,4,13,6
"ENSG00000186469",46,64,45,2,7,56
"ENSG00000110497",11,14,21,8,10,4
"ENSG00000104853",55,56,77,28,40,12
"ENSG00000104219",10,15,21,2,2,4
"ENSG00000136573",32,57,61,31,31,9
"ENSG00000077238",11,9,23,26,35,7
"ENSG00000107758",14,29,38,19,13,16
"ENSG00000130733",13,16,18,4,6,9
"ENSG00000111602",6,26,34,12,8,12
"ENSG00000065154",11,18,36,2,1,7
"ENSG00000105642",11,4,13,1,4,25
"ENSG00000166851",24,47,38,9,13,28
"ENSG00000172172",107,91,49,62,65,125
"ENSG00000011304",80,120,83,39,76,12
"ENSG00000099840",18,18,36,9,5,9
"ENSG00000125733",119,100,94,79,89,85
"ENSG00000196839",54,59,72,3,5,12
"ENSG00000117385",18,21,35,7,13,3
"ENSG00000151466",7,19,31,6,7,9
"ENSG00000152495",9,13,37,5,3,10
"ENSG00000089157",1180,1609,2939,1913,1218,2915
"ENSG00000144455",7,8,1,5,10,1
"ENSG00000140740",255,366,174,158,151,59
"ENSG00000198736",56,64,13,13,27,4
"ENSG00000005700",22,31,29,9,15,4
"ENSG00000108469",7,15,16,5,13,11
"ENSG00000147383",44,65,50,18,16,16
"ENSG00000168234",12,11,16,8,9,36
"ENSG00000198265",5,8,49,4,5,5
"ENSG00000165458",54,52,33,33,51,16
"ENSG00000127314",102,132,137,50,96,16
"ENSG00000103274",44,58,58,16,22,23
"ENSG00000133313",80,88,90,49,42,9
"ENSG00000126749",82,157,195,41,40,105
"ENSG00000145050",103,154,100,64,62,128
"ENSG00000094914",46,51,80,40,59,103
"ENSG00000168781",12,11,67,5,5,2
"ENSG00000150459",179,221,181,55,77,175
"ENSG00000169490",17,18,28,7,16,17
"ENSG00000149636",5,22,32,8,9,16
"ENSG00000141385",60,79,96,33,39,28
"ENSG00000182117",182,402,177,65,96,214
"ENSG00000075413",42,42,41,16,28,18
"ENSG00000244045",33,49,46,12,16,2
"ENSG00000166228",65,94,26,24,27,23
"ENSG00000137710",49,39,22,26,28,12
"ENSG00000100890",20,28,49,14,15,12
"ENSG00000177302",11,14,28,9,13,5
"ENSG00000114383",20,21,51,17,16,5
"ENSG00000101473",9,20,27,13,9,48
"ENSG00000135090",30,31,52,8,16,14
"ENSG00000196663",3,5,14,4,3,3
"ENSG00000101421",412,247,250,174,312,562
"ENSG00000174996",34,32,27,15,32,13
"ENSG00000006025",11,8,12,4,9,13
"ENSG00000136942",954,539,1546,514,875,3273
"ENSG00000132612",77,134,76,67,75,59
"ENSG00000132376",22,32,34,7,15,21
"ENSG00000088298",8,12,28,9,9,10
"ENSG00000186166",14,22,28,4,17,3
"ENSG00000063601",10,13,41,8,12,9
"ENSG00000131626",19,13,22,5,14,5
"ENSG00000249624",21,27,39,6,21,2
"ENSG00000106733",10,9,8,8,10,9
"ENSG00000172531",67,111,158,98,131,167
"ENSG00000151575",8,9,39,14,37,24
"ENSG00000100225",78,91,126,44,53,8
"ENSG00000171988",24,22,35,7,17,8
"ENSG00000071553",65,76,70,50,53,5
"ENSG00000142168",180,426,326,258,178,1018
"ENSG00000175582",42,44,63,11,31,1
"ENSG00000171169",4,4,22,1,3,14
"ENSG00000112031",26,16,22,16,27,7
"ENSG00000167508",15,48,7,21,16,115
"ENSG00000196517",3,2,2,1,3,9
"ENSG00000165912",10,9,14,11,19,50
"ENSG00000106245",121,105,98,65,67,371
"ENSG00000121104",9,34,31,28,25,40
"ENSG00000165819",30,57,88,26,22,11
"ENSG00000198561",35,29,26,23,35,9
"ENSG00000092203",39,57,44,24,38,41
"ENSG00000197142",42,58,48,21,29,44
"ENSG00000172057",75,71,54,32,35,7
"ENSG00000128563",19,17,30,12,10,12
"ENSG00000198677",34,50,48,18,26,8
"ENSG00000164008",22,18,92,9,10,14
"ENSG00000170579",4,4,42,2,2,5
"ENSG00000108179",149,120,74,50,43,22
"ENSG00000172273",17,13,17,4,9,11
"ENSG00000132466",37,25,37,9,21,34
"ENSG00000129007",8,7,19,3,3,5
"ENSG00000160469",1,1,7,3,3,4
"ENSG00000175224",27,32,47,13,17,25
"ENSG00000090487",61,102,53,26,18,3
"ENSG00000156170",9,9,20,4,9,9
"ENSG00000076928",45,70,29,15,37,17
"ENSG00000099341",98,234,161,102,102,59
"ENSG00000257390",33,53,63,78,81,306
"ENSG00000168961",43,69,77,3,8,6
"ENSG00000159110",21,32,38,9,25,31
"ENSG00000105323",68,138,86,46,50,15
"ENSG00000111639",81,100,202,53,59,281
"ENSG00000158545",35,42,22,9,23,12
"ENSG00000255872",14,16,17,9,4,19
"ENSG00000133030",17,28,35,16,19,9
"ENSG00000126461",22,30,24,3,15,14
"ENSG00000087095",20,18,11,3,8,4
"ENSG00000084652",44,42,36,22,21,16
"ENSG00000130640",20,35,27,10,16,32
"ENSG00000215305",18,36,46,21,30,56
"ENSG00000147065",200,253,263,134,170,22
"ENSG00000071894",29,38,21,19,34,43
"ENSG00000070610",31,24,26,15,22,69
"ENSG00000203879",129,117,118,84,90,31
"ENSG00000136108",12,27,7,16,22,5
"ENSG00000172534",10,21,15,8,13,7
"ENSG00000165526",44,34,42,9,16,3
"ENSG00000163811",81,78,45,35,44,10
"ENSG00000107929",47,41,33,12,23,3
"ENSG00000053501",23,14,10,8,24,24
"ENSG00000165792",74,77,92,22,30,11
"ENSG00000197746",244,282,319,239,263,12
"ENSG00000028277",18,15,22,6,7,6
"ENSG00000109919",81,123,106,39,46,54
"ENSG00000176454",22,35,31,12,22,22
"ENSG00000150995",15,13,25,7,11,7
"ENSG00000070950",12,20,20,5,9,4
"ENSG00000167272",11,43,82,47,51,98
"ENSG00000105171",32,66,50,10,21,32
"ENSG00000103257",74,45,33,15,48,7
"ENSG00000130826",104,159,88,73,97,36
"ENSG00000111653",14,22,72,10,18,11
"ENSG00000110446",57,48,86,6,8,54
"ENSG00000060069",6,14,16,7,13,6
"ENSG00000135469",12,15,32,43,42,26
"ENSG00000102763",6,12,32,7,11,11
"ENSG00000107937",133,189,96,50,71,48
"ENSG00000149089",75,48,48,17,22,2
"ENSG00000130303",272,314,427,163,114,935
"ENSG00000032742",6,6,27,3,4,3
"ENSG00000044446",7,7,39,5,8,14
"ENSG00000100814",52,55,61,22,28,7
"ENSG00000126746",19,17,29,9,16,4
"ENSG00000046647",13,24,2,15,8,14
"ENSG00000136950",76,106,40,23,33,37
"ENSG00000179950",63,84,35,40,78,61
"ENSG00000147905",24,40,67,11,29,8
"ENSG00000149923",112,117,82,19,47,42
"ENSG00000198791",54,70,46,24,56,5
"ENSG00000183054",6,11,33,11,14,8
"ENSG00000198040",10,13,1,4,10,9
"ENSG00000111913",3,10,47,4,16,19
"ENSG00000136436",62,108,68,49,64,14
"ENSG00000125844",28,13,35,7,22,9
"ENSG00000130816",26,54,24,15,31,14
"ENSG00000138279",123,217,181,85,83,28
"ENSG00000136754",39,52,42,25,35,15
"ENSG00000103035",82,193,143,62,65,38
"ENSG00000166881",6,10,30,4,12,3
"ENSG00000109929",67,64,20,28,38,7
"ENSG00000086827",13,25,22,14,16,16
"ENSG00000095139",68,87,40,41,61,5
"ENSG00000109083",31,27,54,20,22,17
"ENSG00000157483",35,62,59,15,28,16
"ENSG00000166532",7,4,29,9,2,15
"ENSG00000165516",25,41,30,16,28,20
"ENSG00000155975",33,46,45,13,14,14
"ENSG00000104951",42,46,27,6,3,1
"ENSG00000198805",107,155,112,113,76,97
"ENSG00000139370",40,55,69,28,34,31
"ENSG00000136153",6,9,45,12,3,10
"ENSG00000168439",314,460,297,164,133,69
"ENSG00000174485",26,40,39,8,26,14
"ENSG00000135679",21,25,77,20,34,7
"ENSG00000138180",9,26,30,3,7,7
"ENSG00000162032",15,47,5,4,11,7
"ENSG00000123136",140,121,117,57,71,167
"ENSG00000197724",7,9,23,5,16,16
"ENSG00000135476",7,12,16,3,5,12
"ENSG00000072506",68,146,79,105,50,285
"ENSG00000105364",58,95,38,69,43,171
"ENSG00000256269",13,36,33,27,27,35
"ENSG00000149781",46,151,44,29,53,43
"ENSG00000108479",13,21,19,7,22,52
"ENSG00000015568",6,12,32,11,14,8
"ENSG00000135655",33,45,45,18,22,24
"ENSG00000070814",18,39,31,13,16,72
"ENSG00000132589",5,51,52,38,15,28
"ENSG00000254995",18,17,19,13,28,2
"ENSG00000130158",5,5,11,3,8,40
"ENSG00000002834",34,61,41,12,46,7
"ENSG00000075945",41,55,48,24,35,5
"ENSG00000114767",61,76,32,34,33,85
"ENSG00000111732",15,25,49,31,33,11
"ENSG00000110697",19,25,20,3,8,21
"ENSG00000166313",4,3,18,5,6,27
"ENSG00000161036",14,19,16,14,15,43
"ENSG00000187531",21,24,29,5,21,8
"ENSG00000132768",35,39,33,16,39,19
"ENSG00000090581",20,20,17,10,20,23
"ENSG00000002330",13,31,19,23,32,189
"ENSG00000130699",11,18,29,6,11,9
"ENSG00000164941",23,35,44,16,15,22
"ENSG00000013573",18,22,28,3,3,17
"ENSG00000205609",112,388,208,158,121,185
"ENSG00000141556",16,35,35,14,9,32
"ENSG00000166171",9,11,24,17,9,174
"ENSG00000156587",124,102,96,29,44,34
"ENSG00000087884",17,23,23,16,16,65
"ENSG00000151287",13,23,21,7,9,25
"ENSG00000125868",66,97,66,43,30,24
"ENSG00000092108",43,64,40,25,28,15
"ENSG00000178028",20,26,46,13,21,106
"ENSG00000140995",16,16,46,2,6,7
"ENSG00000133773",45,62,45,11,12,28
"ENSG00000149483",13,20,86,8,10,14
"ENSG00000174744",94,90,71,28,39,186
"ENSG00000183283",55,62,34,45,91,22
"ENSG00000107175",80,70,39,35,92,53
"ENSG00000188603",7,8,1,9,15,28
"ENSG00000166016",16,7,6,7,18,2
"ENSG00000144744",43,68,59,46,41,9
"ENSG00000139842",54,75,43,25,32,5
"ENSG00000170633",26,42,47,20,17,4
"ENSG00000028528",71,121,89,61,71,21
"ENSG00000139684",123,194,141,58,88,40
"ENSG00000090013",36,28,18,30,33,38
"ENSG00000183963",4,6,39,2,9,16
"ENSG00000125753",177,170,129,96,104,36
"ENSG00000172661",45,52,56,22,36,8
"ENSG00000227500",15,19,10,9,21,4
"ENSG00000101407",10,24,23,10,8,13
"ENSG00000140299",63,53,44,21,25,3
"ENSG00000103226",40,75,71,35,45,12
"ENSG00000120278",3,2,18,2,1,13
"ENSG00000133119",27,56,17,15,10,14
"ENSG00000086504",85,95,77,60,72,423
"ENSG00000105221",39,58,42,16,23,5
"ENSG00000132646",386,577,137,230,166,463
"ENSG00000138119",1,2,1,2,2,2
"ENSG00000132591",47,100,67,23,17,16
"ENSG00000197728",668,606,1303,443,980,2172
"ENSG00000138834",18,13,17,7,21,3
"ENSG00000102882",42,51,39,20,28,11
"ENSG00000198900",142,162,123,48,53,16
"ENSG00000211455",47,52,43,29,32,8
"ENSG00000186635",29,35,25,13,19,23
"ENSG00000103197",16,20,18,8,16,32
"ENSG00000117411",41,43,33,8,16,23
"ENSG00000134884",101,90,61,39,36,53
"ENSG00000111725",34,30,83,28,31,9
"ENSG00000149782",15,8,4,13,17,14
"ENSG00000106367",53,90,60,51,60,53
"ENSG00000088038",30,36,28,13,25,16
"ENSG00000268643",17,22,17,50,59,16
"ENSG00000110801",50,61,36,23,24,77
"ENSG00000146701",195,346,215,131,165,274
"ENSG00000168101",1,9,4,1,2,22
"ENSG00000177192",23,11,21,16,21,49
"ENSG00000089195",28,34,16,10,17,9
"ENSG00000177731",58,62,51,36,60,26
"ENSG00000092020",25,21,24,12,20,8
"ENSG00000127952",19,37,73,15,6,55
"ENSG00000005243",2,6,17,3,4,9
"ENSG00000130813",21,36,20,9,13,5
"ENSG00000038532",19,20,27,9,14,9
"ENSG00000071859",148,114,187,65,80,480
"ENSG00000165233",17,13,36,2,13,15
"ENSG00000099797",52,78,22,16,40,121
"ENSG00000135124",13,14,30,7,17,9
"ENSG00000104886",53,46,19,28,38,90
"ENSG00000107897",21,12,31,9,15,15
"ENSG00000154723",73,86,129,153,69,354
"ENSG00000134809",28,36,65,19,11,110
"ENSG00000012660",53,87,60,22,37,5
"ENSG00000111665",10,26,22,6,4,10
"ENSG00000136156",52,68,34,46,88,30
"ENSG00000154473",125,182,207,70,67,46
"ENSG00000166441",872,1301,2133,546,583,1030
"ENSG00000136104",20,54,56,28,42,58
"ENSG00000077420",121,109,101,35,50,16
"ENSG00000100284",12,30,24,13,18,18
"ENSG00000135473",21,15,51,11,24,7
"ENSG00000198382",34,46,50,17,28,5
"ENSG00000001497",23,49,46,21,29,65
"ENSG00000136807",39,64,31,11,27,7
"ENSG00000135018",79,94,77,32,57,8
"ENSG00000013375",15,12,18,10,15,17
"ENSG00000104859",38,25,41,11,39,57
"ENSG00000107521",30,38,44,13,15,9
"ENSG00000148343",14,11,11,4,9,6
"ENSG00000139291",13,14,50,9,20,4
"ENSG00000150961",22,30,34,16,10,5
"ENSG00000167257",16,14,19,9,22,15
"ENSG00000107890",5,8,38,5,5,7
"ENSG00000143889",5,19,39,15,15,16
"ENSG00000112759",37,50,36,20,29,34
"ENSG00000048649",12,12,20,6,11,9
"ENSG00000154845",20,19,54,10,15,10
"ENSG00000110455",4,11,18,5,4,22
"ENSG00000100916",16,16,34,23,20,5
"ENSG00000090372",26,34,22,12,18,4
"ENSG00000058272",32,37,49,16,29,10
"ENSG00000240771",11,12,4,13,16,16
"ENSG00000184792",2,1,34,1,1,8
"ENSG00000198826",4,16,20,4,6,21
"ENSG00000168734",47,57,84,3,3,7
"ENSG00000100968",19,12,49,2,2,22
"ENSG00000149091",20,25,8,7,20,3
"ENSG00000061656",12,4,10,3,7,14
"ENSG00000197429",2,5,27,4,2,11
"ENSG00000108424",248,305,130,146,133,53
"ENSG00000148925",19,19,24,9,15,13
"ENSG00000083093",19,10,16,4,5,5
"ENSG00000136758",99,146,56,72,87,49
"ENSG00000123159",4,18,2,11,12,11
"ENSG00000125505",16,19,16,10,19,2
"ENSG00000127586",5,11,34,3,2,39
"ENSG00000012963",11,50,23,9,16,19
"ENSG00000145041",25,32,44,12,22,5
"ENSG00000175711",3,7,30,2,3,3
"ENSG00000166326",33,54,21,6,31,7
"ENSG00000103502",33,39,16,29,40,9
"ENSG00000171960",49,73,33,26,34,99
"ENSG00000141295",16,21,24,3,4,17
"ENSG00000118308",27,75,121,35,45,15
"ENSG00000091009",19,26,21,11,15,6
"ENSG00000180263",3,3,20,2,6,6
"ENSG00000010295",11,10,18,6,13,3
"ENSG00000164961",14,28,29,22,33,8
"ENSG00000085117",215,364,173,131,164,84
"ENSG00000102189",10,11,22,5,7,17
"ENSG00000120805",71,93,59,40,47,28
"ENSG00000070718",15,22,30,19,12,12
"ENSG00000125827",29,15,1,4,7,9
"ENSG00000101220",20,40,27,29,23,39
"ENSG00000135451",6,9,11,3,5,28
"ENSG00000110841",12,14,30,9,19,1
"ENSG00000149503",6,16,18,10,16,12
"ENSG00000104529",88,166,159,90,94,554
"ENSG00000142102",37,22,22,1,8,7
"ENSG00000100462",49,83,26,54,64,21
"ENSG00000117523",41,46,46,20,28,37
"ENSG00000108651",70,84,75,33,48,43
"ENSG00000157540",26,19,48,7,13,5
"ENSG00000090238",23,22,4,8,19,2
"ENSG00000080824",374,1242,736,618,480,315
"ENSG00000066427",13,14,20,9,7,13
"ENSG00000172183",33,47,26,16,45,360
"ENSG00000147050",10,8,40,8,10,1
"ENSG00000105401",180,162,181,152,84,129
"ENSG00000011243",59,52,34,23,40,109
"ENSG00000079387",15,19,36,7,9,15
"ENSG00000149743",11,20,33,3,8,19
"ENSG00000270181",23,25,35,15,29,9
"ENSG00000170471",13,12,27,9,14,3
"ENSG00000150593",103,116,114,100,115,9
"ENSG00000109062",26,49,5,5,18,8
"ENSG00000104969",79,81,57,22,34,39
"ENSG00000134897",14,12,30,15,29,9
"ENSG00000149582",7,10,15,6,7,5
"ENSG00000087995",25,30,10,18,18,13
"ENSG00000169188",18,30,30,9,13,3
"ENSG00000166855",32,33,49,13,26,17
"ENSG00000076043",17,17,16,46,35,32
"ENSG00000169217",57,44,42,33,55,33
"ENSG00000091073",15,26,24,7,9,26
"ENSG00000169895",63,52,31,16,35,8
"ENSG00000099203",11,12,8,3,10,21
"ENSG00000142453",91,128,94,40,57,9
"ENSG00000130713",26,34,18,18,13,16
