"GM18558","GM18960","GM19240","Judith","Leo","Maryke"
"ENSG00000137275",6,7,8,12,12,6
"ENSG00000101019",41,29,45,32,24,15
"ENSG00000131981",116,129,70,80,85,118
"ENSG00000138834",18,13,17,22,14,7
"ENSG00000101160",140,262,227,317,196,141
"ENSG00000143819",6,2,1,7,1,2
"ENSG00000143033",24,34,20,35,17,17
"ENSG00000076928",45,70,29,105,30,16
"ENSG00000114166",5,11,23,47,11,17
"ENSG00000156802",13,38,36,27,6,11
"ENSG00000188786",6,8,39,7,4,3
"ENSG00000111880",11,25,33,29,17,15
"ENSG00000143207",44,37,69,57,33,24
"ENSG00000120159",12,43,24,41,11,15
"ENSG00000044574",343,446,341,847,348,410
"ENSG00000128944",16,37,34,18,5,14
"ENSG00000069943",8,9,19,13,9,18
"ENSG00000157020",88,93,69,182,95,50
"ENSG00000163382",53,86,62,119,35,64
"ENSG00000066855",12,20,51,25,12,3
"ENSG00000135457",31,48,28,50,30,27
"ENSG00000182400",33,19,48,28,17,21
"ENSG00000055044",144,136,164,113,61,69
"ENSG00000075240",7,6,36,13,2,6
"ENSG00000006695",17,18,20,17,13,28
"ENSG00000132005",5,4,3,4,3,1
"ENSG00000162961",39,55,74,50,35,26
"ENSG00000104341",13,10,17,12,3,15
"ENSG00000079999",37,61,70,46,29,9
"ENSG00000182173",12,18,28,32,6,11
"ENSG00000112578",55,61,48,44,22,19
"ENSG00000101224",17,23,32,13,5,7
"ENSG00000170471",13,12,27,25,18,22
"ENSG00000048471",8,13,24,30,16,9
"ENSG00000103254",1,13,2,30,15,12
"ENSG00000125870",90,194,253,118,61,54
"ENSG00000119866",2,3,23,9,5,3
"ENSG00000005059",20,29,58,42,32,26
"ENSG00000079950",62,70,73,44,49,31
"ENSG00000115020",17,12,41,19,12,11
"ENSG00000100023",11,17,21,43,15,10
"ENSG00000198040",10,13,1,13,7,11
"ENSG00000149257",29,33,12,12,4,4
"ENSG00000117298",27,29,55,74,30,26
"ENSG00000132950",11,7,13,18,4,5
"ENSG00000136448",88,108,90,105,54,59
"ENSG00000171566",85,100,59,88,62,42
"ENSG00000154864",2,2,26,4,3,4
"ENSG00000133943",8,19,33,30,13,15
"ENSG00000002549",72,163,115,371,84,188
"ENSG00000148672",61,125,58,129,71,73
"ENSG00000140943",25,32,49,47,27,26
"ENSG00000197774",11,15,23,15,14,2
"ENSG00000160310",27,24,83,29,26,11
"ENSG00000078618",66,90,91,145,74,90
"ENSG00000103335",19,21,19,66,24,16
"ENSG00000105373",168,337,59,168,106,52
"ENSG00000183978",62,78,47,130,63,40
"ENSG00000172578",6,10,22,4,1,12
"ENSG00000196705",3,4,27,2,4,5
"ENSG00000155506",60,66,38,66,48,26
"ENSG00000107566",16,16,42,17,5,7
"ENSG00000135720",25,25,22,42,25,19
"ENSG00000132535",15,5,7,12,4,9
"ENSG00000147649",38,80,93,99,74,77
"ENSG00000156970",11,35,41,21,3,14
"ENSG00000133619",8,6,18,4,2,2
"ENSG00000183576",46,48,50,76,37,33
"ENSG00000129467",4,1,13,6,2,4
"ENSG00000138496",14,27,27,60,12,13
"ENSG00000196126",341,86,460,224,166,216
"ENSG00000174238",54,74,70,66,49,28
"ENSG00000005302",56,64,80,33,26,12
"ENSG00000258366",2,7,7,12,4,1
"ENSG00000197142",42,58,48,41,19,18
"ENSG00000123575",9,15,36,34,15,11
"ENSG00000130997",4,6,58,2,2,10
"ENSG00000120158",38,37,15,42,17,22
"ENSG00000183255",45,51,47,65,51,26
"ENSG00000122515",47,74,65,87,40,25
"ENSG00000174744",94,90,71,87,51,35
"ENSG00000137312",100,280,310,67,34,30
"ENSG00000092929",72,76,30,91,43,11
"ENSG00000050820",38,15,8,34,6,2
"ENSG00000171612",30,28,40,25,27,41
"ENSG00000101216",4,6,22,13,5,4
"ENSG00000177463",6,8,63,12,10,11
"ENSG00000155463",205,247,190,160,166,134
"ENSG00000087191",159,197,278,321,109,121
"ENSG00000196943",18,21,24,25,11,5
"ENSG00000159592",50,70,59,66,41,44
"ENSG00000188313",11,19,22,36,15,22
"ENSG00000103426",32,63,18,42,24,9
"ENSG00000152359",15,19,38,22,10,11
"ENSG00000100239",18,26,18,21,14,6
"ENSG00000133056",12,12,25,29,9,14
"ENSG00000170412",38,12,35,6,2,6
"ENSG00000168393",17,36,29,46,16,16
"ENSG00000119314",33,30,42,68,48,35
"ENSG00000147526",40,58,49,61,51,21
"ENSG00000140382",22,31,44,49,19,15
"ENSG00000175054",8,14,36,19,6,9
"ENSG00000115694",38,54,56,73,34,13
"ENSG00000137547",75,108,69,118,42,71
"ENSG00000108946",132,178,137,153,95,47
"ENSG00000196187",9,10,24,34,6,16
"ENSG00000160294",23,42,20,57,32,26
"ENSG00000110931",7,17,19,15,5,2
"ENSG00000172943",17,20,30,33,27,14
"ENSG00000183624",30,28,60,52,38,63
"ENSG00000126746",19,17,29,22,20,13
"ENSG00000083223",14,25,46,20,19,14
"ENSG00000115760",16,19,35,26,17,20
"ENSG00000149196",16,46,47,60,27,40
"ENSG00000104856",50,84,22,54,53,16
"ENSG00000156804",3,2,18,4,2,6
"ENSG00000110717",41,118,8,56,26,7
"ENSG00000054282",3,13,20,11,4,6
"ENSG00000179262",107,134,60,96,87,28
"ENSG00000169442",163,277,236,136,4,136
"ENSG00000065057",17,44,8,16,5,6
"ENSG00000145868",18,21,39,30,27,14
"ENSG00000196735",260,2,564,144,93,134
"ENSG00000167182",9,14,5,15,7,3
"ENSG00000151131",13,20,87,25,16,10
"ENSG00000099904",18,12,54,77,30,22
"ENSG00000105851",4,6,40,19,13,12
"ENSG00000135164",25,15,40,34,19,27
"ENSG00000142784",25,30,51,44,33,24
"ENSG00000183137",5,5,31,14,4,13
"ENSG00000142945",12,37,54,20,2,4
"ENSG00000197283",13,5,14,7,4,7
"ENSG00000090006",6,9,11,24,11,4
"ENSG00000004766",14,15,43,20,13,10
"ENSG00000188846",1499,1021,1705,1082,703,928
"ENSG00000105369",396,356,281,394,242,145
"ENSG00000100227",35,41,56,64,44,26
"ENSG00000213965",14,15,48,20,13,3
"ENSG00000133641",20,21,20,17,6,27
"ENSG00000007237",30,22,35,105,76,58
"ENSG00000178927",10,27,22,36,17,26
"ENSG00000181513",3,5,2,11,5,10
"ENSG00000159720",75,107,90,176,155,72
"ENSG00000042753",58,94,95,124,34,54
"ENSG00000120217",50,25,37,22,20,11
"ENSG00000169299",17,42,44,93,35,30
"ENSG00000100596",20,17,32,16,10,13
"ENSG00000128590",44,28,144,56,38,34
"ENSG00000167900",7,68,25,16,2,9
"ENSG00000117222",14,21,22,32,21,14
"ENSG00000115875",141,162,119,160,91,88
"ENSG00000170581",14,23,55,41,19,27
"ENSG00000018510",40,45,39,64,38,25
"ENSG00000072506",68,146,79,107,49,67
"ENSG00000127616",32,63,27,75,24,16
"ENSG00000112079",11,17,32,28,17,11
"ENSG00000150776",15,18,21,25,15,11
"ENSG00000105223",20,26,35,34,24,25
"ENSG00000162642",16,20,25,15,12,24
"ENSG00000013441",73,86,72,128,99,51
"ENSG00000134333",567,592,453,775,312,323
"ENSG00000087206",28,38,65,41,22,22
"ENSG00000157483",35,62,59,32,45,16
"ENSG00000000419",92,170,106,67,53,51
"ENSG00000166147",12,11,16,5,4,9
"ENSG00000122218",98,116,96,192,143,90
"ENSG00000143379",19,20,27,26,18,14
"ENSG00000132541",34,44,78,36,7,28
"ENSG00000101181",26,14,37,22,5,3
"ENSG00000136147",32,49,86,44,34,31
"ENSG00000124786",13,14,35,13,9,18
"ENSG00000057757",47,59,45,85,27,30
"ENSG00000188739",55,73,63,60,35,22
"ENSG00000187134",3,1,63,35,22,15
"ENSG00000054654",13,16,34,6,3,7
"ENSG00000138688",9,9,26,9,6,11
"ENSG00000198087",47,37,57,58,41,19
"ENSG00000100523",16,32,50,42,25,32
"ENSG00000115520",27,23,24,37,22,11
"ENSG00000170633",26,42,47,41,19,21
"ENSG00000161526",43,64,32,78,43,44
"ENSG00000163510",34,32,80,48,24,17
"ENSG00000183963",4,6,39,11,5,5
"ENSG00000158161",15,13,34,21,10,17
"ENSG00000095585",126,111,75,110,99,74
"ENSG00000157800",5,5,12,7,3,6
"ENSG00000100209",12,18,22,6,2,13
"ENSG00000132153",41,50,37,54,24,15
"ENSG00000149231",27,23,38,44,16,17
"ENSG00000127415",6,3,7,5,4,1
"ENSG00000108671",115,177,153,182,89,66
"ENSG00000125356",76,178,122,151,57,58
"ENSG00000147202",5,12,35,11,6,10
"ENSG00000117479",6,12,22,6,6,6
"ENSG00000123609",66,135,71,58,34,29
"ENSG00000125818",75,100,52,84,43,58
"ENSG00000169826",41,24,21,18,14,9
"ENSG00000184661",5,15,19,6,1,15
"ENSG00000167264",13,21,32,18,6,5
"ENSG00000172171",19,13,40,18,9,24
"ENSG00000140718",10,14,9,24,13,12
"ENSG00000135838",5,7,12,6,2,5
"ENSG00000183486",86,64,44,120,69,31
"ENSG00000138606",4,5,20,6,3,11
"ENSG00000008294",36,26,30,40,38,21
"ENSG00000080573",1,2,1,6,2,3
"ENSG00000198026",17,16,25,31,12,5
"ENSG00000174227",8,11,38,19,13,9
"ENSG00000123485",3,14,16,5,1,5
"ENSG00000102781",11,10,40,22,10,5
"ENSG00000177479",24,32,32,51,41,36
"ENSG00000101444",80,128,54,100,50,51
"ENSG00000186532",8,7,13,10,3,9
"ENSG00000204220",38,33,21,102,66,89
"ENSG00000101199",32,32,23,32,27,12
"ENSG00000177628",14,24,66,16,13,22
"ENSG00000132965",22,46,47,74,38,66
"ENSG00000146083",13,14,7,12,12,2
"ENSG00000166716",13,15,8,14,12,12
"ENSG00000149346",3,4,9,3,2,9
"ENSG00000067704",40,80,46,62,32,35
"ENSG00000103168",15,13,14,19,9,9
"ENSG00000122257",19,13,29,22,16,9
"ENSG00000172757",268,535,706,634,404,318
"ENSG00000146376",9,12,5,4,3,30
"ENSG00000117054",80,168,256,38,19,19
"ENSG00000124587",18,18,37,35,11,9
"ENSG00000166801",5,5,30,9,2,6
"ENSG00000151612",7,6,20,11,5,9
"ENSG00000143543",205,146,214,246,175,142
"ENSG00000110400",4,9,19,1,1,6
"ENSG00000102910",25,31,46,43,27,24
"ENSG00000155660",46,177,142,185,41,113
"ENSG00000015171",11,15,30,21,11,14
"ENSG00000161980",23,96,95,62,17,24
"ENSG00000132604",26,27,26,18,10,12
"ENSG00000167720",28,33,49,47,20,36
"ENSG00000058063",24,22,32,38,31,13
"ENSG00000127084",8,12,1,26,5,7
"ENSG00000105968",37,47,120,99,34,50
"ENSG00000100890",20,28,49,13,9,7
"ENSG00000073060",68,74,62,63,47,24
"ENSG00000188895",33,31,44,60,22,21
"ENSG00000179051",86,75,42,79,45,28
"ENSG00000108509",28,25,32,45,18,14
"ENSG00000128294",8,19,32,49,13,7
"ENSG00000068697",163,110,72,270,221,110
"ENSG00000175216",31,56,37,66,29,33
"ENSG00000128228",22,38,23,94,11,13
"ENSG00000108829",78,82,56,154,110,58
"ENSG00000125304",69,111,81,127,79,51
"ENSG00000113108",19,20,30,38,10,16
"ENSG00000196504",85,103,54,160,80,63
"ENSG00000162734",164,122,161,193,127,121
"ENSG00000134452",34,56,66,76,43,33
"ENSG00000189306",48,69,58,67,19,19
"ENSG00000176658",6,18,15,6,2,1
"ENSG00000116120",48,110,43,142,44,58
"ENSG00000138190",3,10,16,13,2,3
"ENSG00000120314",17,20,26,24,13,11
"ENSG00000151726",43,42,23,78,47,26
"ENSG00000100139",10,12,16,37,14,9
"ENSG00000135930",44,43,88,92,47,44
"ENSG00000111667",54,84,76,83,27,29
"ENSG00000177830",23,26,28,43,20,7
"ENSG00000113734",20,17,12,26,18,15
"ENSG00000175893",11,10,16,13,13,14
"ENSG00000152495",9,13,37,5,14,17
"ENSG00000166750",8,5,10,27,10,15
"ENSG00000090339",128,69,210,177,126,97
"ENSG00000160439",5,5,4,10,4,6
"ENSG00000141971",10,28,9,41,12,4
"ENSG00000122566",426,666,656,671,403,318
"ENSG00000118046",41,54,19,51,32,7
"ENSG00000104643",7,10,8,17,10,20
"ENSG00000077097",57,98,76,126,60,47
"ENSG00000157353",5,6,6,13,4,5
"ENSG00000112130",14,16,83,25,9,21
"ENSG00000082512",10,24,39,22,18,5
"ENSG00000164167",49,72,98,84,43,50
"ENSG00000117091",366,309,568,710,529,484
"ENSG00000100031",9,13,25,9,2,6
"ENSG00000062282",21,21,33,14,4,13
"ENSG00000155629",43,36,41,198,193,83
"ENSG00000000457",9,11,41,18,14,15
"ENSG00000204842",15,14,54,16,13,17
"ENSG00000142676",1531,1998,2640,923,697,454
"ENSG00000170759",71,75,50,142,93,41
"ENSG00000119013",37,62,74,118,29,52
"ENSG00000101974",11,14,25,13,5,7
"ENSG00000121578",8,9,28,10,7,13
"ENSG00000160255",38,56,42,98,34,19
"ENSG00000149600",40,44,19,53,41,15
"ENSG00000259529",47,44,52,58,21,21
"ENSG00000136942",954,539,1546,903,1593,519
"ENSG00000240303",8,13,25,34,11,25
"ENSG00000159259",4,22,35,13,2,7
"ENSG00000196850",24,30,13,49,29,15
"ENSG00000168159",41,96,44,71,14,4
"ENSG00000090054",41,53,54,60,47,19
"ENSG00000173531",6,5,12,2,2,2
"ENSG00000187994",8,12,4,15,5,7
"ENSG00000100211",11,7,26,18,10,7
"ENSG00000163002",19,25,18,29,15,13
"ENSG00000099956",114,202,111,95,52,43
"ENSG00000112701",43,48,49,61,46,40
"ENSG00000158006",6,5,51,12,5,14
"ENSG00000149476",15,36,45,27,16,7
"ENSG00000203879",129,117,118,200,115,47
"ENSG00000162604",30,23,115,32,29,12
"ENSG00000151553",9,7,16,14,9,9
"ENSG00000087077",32,64,41,17,17,3
"ENSG00000108219",13,19,22,18,12,14
"ENSG00000047621",14,18,30,24,18,19
"ENSG00000183207",48,114,38,90,29,11
"ENSG00000136280",30,56,42,63,57,37
"ENSG00000110721",78,58,35,56,28,37
"ENSG00000198846",3,2,47,38,11,17
"ENSG00000198000",37,36,47,40,20,42
"ENSG00000138668",191,260,146,321,98,103
"ENSG00000006282",12,27,8,7,4,4
"ENSG00000122484",16,17,54,16,11,13
"ENSG00000171241",7,27,12,22,1,11
"ENSG00000164885",20,33,44,17,10,10
"ENSG00000089818",15,19,34,21,13,10
"ENSG00000050748",20,29,22,28,14,29
"ENSG00000163214",13,13,28,9,7,5
"ENSG00000197498",81,75,45,90,50,29
"ENSG00000146731",301,497,288,401,222,213
"ENSG00000174501",2,3,33,12,3,6
"ENSG00000117020",9,12,36,25,13,11
"ENSG00000154642",13,13,31,48,25,36
"ENSG00000100109",42,32,50,46,28,32
"ENSG00000138768",51,76,77,135,61,53
"ENSG00000188994",6,3,23,4,5,6
"ENSG00000172175",55,82,76,37,27,12
"ENSG00000156471",98,105,89,135,79,57
"ENSG00000137815",27,38,19,72,24,28
"ENSG00000175348",25,39,46,84,27,36
"ENSG00000114127",9,10,36,12,9,12
"ENSG00000143622",36,24,16,44,56,17
"ENSG00000099194",38,63,13,47,72,45
"ENSG00000166562",113,138,178,158,136,145
"ENSG00000081985",1,5,40,21,15,6
"ENSG00000136247",17,23,14,32,18,19
"ENSG00000117751",38,58,46,66,43,15
"ENSG00000014164",8,10,8,13,6,2
"ENSG00000162704",150,272,245,248,120,64
"ENSG00000108352",4,2,44,10,3,7
"ENSG00000186635",29,35,25,64,29,12
"ENSG00000170430",24,57,33,41,9,3
"ENSG00000198498",29,69,34,51,25,27
"ENSG00000249141",89,83,33,73,33,21
"ENSG00000105053",34,55,53,57,29,15
"ENSG00000111775",239,279,320,465,284,162
"ENSG00000171320",3,23,60,10,1,10
"ENSG00000147416",62,56,57,58,43,27
"ENSG00000181555",33,34,55,50,27,21
"ENSG00000100632",264,493,472,175,138,205
"ENSG00000005448",33,39,36,25,13,12
"ENSG00000123297",22,34,30,40,24,29
"ENSG00000171490",198,263,122,208,141,97
"ENSG00000254858",14,26,22,34,18,15
"ENSG00000138375",13,27,24,26,18,12
"ENSG00000129493",3,3,22,11,4,9
"ENSG00000272325",24,42,46,98,15,31
"ENSG00000123144",98,237,153,227,107,81
"ENSG00000115840",33,48,91,50,20,18
"ENSG00000111860",2,3,22,10,5,6
"ENSG00000020922",22,25,41,28,11,16
"ENSG00000165264",71,71,48,53,44,34
"ENSG00000012660",53,87,60,136,80,78
"ENSG00000169020",48,60,6,64,46,26
"ENSG00000143801",11,12,25,18,18,14
"ENSG00000248672",42,76,58,51,31,18
"ENSG00000116288",262,448,527,301,167,152
"ENSG00000160408",22,14,44,24,13,10
"ENSG00000141367",142,161,100,217,173,108
"ENSG00000186063",22,29,8,69,41,35
"ENSG00000119203",45,94,57,116,34,37
"ENSG00000102978",88,54,74,56,51,43
"ENSG00000099785",5,8,8,62,9,4
"ENSG00000108515",14,9,32,12,4,5
"ENSG00000122952",25,61,39,35,5,24
"ENSG00000137094",6,9,7,13,2,9
"ENSG00000113407",215,187,144,201,183,77
"ENSG00000138594",19,24,16,57,26,25
"ENSG00000143761",188,356,254,318,427,122
"ENSG00000144021",54,55,20,46,26,24
"ENSG00000213523",82,105,83,137,73,35
"ENSG00000120688",32,33,27,61,22,19
"ENSG00000183765",6,15,28,12,1,11
"ENSG00000184677",18,10,41,18,11,10
"ENSG00000168092",24,27,22,40,25,26
"ENSG00000085832",43,64,62,99,75,60
"ENSG00000184584",3,5,31,47,5,20
"ENSG00000101972",39,50,34,94,52,30
"ENSG00000205352",60,108,117,102,51,95
"ENSG00000139737",10,42,40,79,32,28
"ENSG00000139629",3,11,24,6,2,14
"ENSG00000080986",9,31,11,12,3,10
"ENSG00000139651",9,20,15,20,7,11
"ENSG00000099624",42,98,1,98,47,10
"ENSG00000131067",6,6,12,14,7,7
"ENSG00000106266",66,68,58,72,33,10
"ENSG00000077454",31,54,32,62,18,10
"ENSG00000092820",147,241,160,200,112,75
"ENSG00000139974",5,3,17,4,4,2
"ENSG00000134824",48,101,100,136,73,30
"ENSG00000170776",56,34,27,26,26,20
"ENSG00000173821",14,19,45,51,25,19
"ENSG00000009790",12,33,57,17,6,10
"ENSG00000085662",45,121,142,219,62,56
"ENSG00000088682",26,51,65,63,28,28
"ENSG00000130724",50,96,70,216,106,88
"ENSG00000116918",40,53,42,47,31,20
"ENSG00000257949",17,24,18,10,10,7
"ENSG00000113272",26,50,43,60,28,37
"ENSG00000100385",51,52,79,66,15,15
"ENSG00000104331",10,15,36,37,16,51
"ENSG00000177728",16,15,12,25,9,7
"ENSG00000206535",4,2,18,17,7,21
"ENSG00000154174",69,84,68,89,52,49
"ENSG00000055130",72,86,87,108,58,37
"ENSG00000054967",14,28,14,16,3,4
"ENSG00000109854",48,75,82,81,40,42
"ENSG00000151135",7,8,9,12,6,4
"ENSG00000090520",113,179,78,168,53,66
"ENSG00000111906",22,61,63,20,19,21
"ENSG00000162413",30,13,13,31,22,1
"ENSG00000081019",8,10,5,14,6,4
"ENSG00000135387",130,181,84,142,73,99
"ENSG00000165487",28,53,39,58,25,13
"ENSG00000213380",7,16,24,15,10,3
"ENSG00000001630",80,84,96,95,105,22
"ENSG00000137154",1207,1335,3780,1684,931,1228
"ENSG00000111364",21,16,38,17,10,12
"ENSG00000071073",2,1,18,11,2,24
"ENSG00000130520",7,51,64,10,3,1
"ENSG00000079313",26,29,15,33,12,9
"ENSG00000106263",160,198,195,253,136,91
"ENSG00000243927",26,35,30,40,13,17
"ENSG00000179832",11,13,11,13,9,6
"ENSG00000066933",3,3,6,4,4,9
"ENSG00000137941",2,1,17,12,18,28
"ENSG00000173575",23,14,29,29,24,19
"ENSG00000168288",143,142,96,134,87,84
"ENSG00000182872",48,50,19,87,41,17
"ENSG00000136161",8,15,4,6,4,19
"ENSG00000100422",20,30,28,36,30,12
"ENSG00000171861",30,32,24,30,30,17
"ENSG00000174485",26,40,39,37,22,20
"ENSG00000132424",80,52,45,62,37,33
"ENSG00000112667",20,60,20,48,24,6
"ENSG00000162869",16,24,58,25,16,22
"ENSG00000177963",45,51,56,103,44,32
"ENSG00000122126",6,8,18,16,13,10
"ENSG00000174197",6,9,13,9,7,11
"ENSG00000196476",12,9,40,10,4,7
"ENSG00000134851",35,43,68,153,96,71
"ENSG00000104164",13,12,15,12,6,3
"ENSG00000132394",9,24,43,15,6,10
"ENSG00000147316",8,12,23,17,10,10
"ENSG00000115084",13,10,19,17,11,11
"ENSG00000106351",5,22,16,18,3,6
"ENSG00000197045",22,16,30,32,27,31
"ENSG00000115525",10,18,31,12,10,13
"ENSG00000126581",34,65,77,99,62,53
"ENSG00000184216",34,49,33,37,18,7
"ENSG00000164828",31,39,38,35,29,11
"ENSG00000171824",54,78,50,102,47,26
"ENSG00000114738",18,24,20,26,4,19
"ENSG00000002822",16,25,28,25,12,7
"ENSG00000135842",15,25,52,43,13,36
"ENSG00000136573",32,57,61,17,14,2
"ENSG00000097007",11,13,43,34,18,22
"ENSG00000099949",32,20,32,50,24,17
"ENSG00000135945",14,16,20,84,21,27
"ENSG00000087470",49,46,32,58,28,32
"ENSG00000146828",10,11,21,13,4,4
"ENSG00000083635",24,28,49,37,13,16
"ENSG00000138764",11,11,18,12,15,5
"ENSG00000135269",101,84,52,93,76,32
"ENSG00000172667",11,11,45,24,25,18
"ENSG00000169021",109,112,84,30,34,2
"ENSG00000083544",9,7,25,11,9,10
"ENSG00000105865",5,7,15,7,7,11
"ENSG00000168918",46,85,66,102,68,44
"ENSG00000131876",50,75,107,147,43,59
"ENSG00000172270",157,217,122,223,119,38
"ENSG00000164038",14,20,26,27,7,11
"ENSG00000107745",28,43,24,36,32,13
"ENSG00000122877",7,14,7,5,9,1
"ENSG00000071794",10,22,17,19,6,17
"ENSG00000113360",21,28,34,43,15,18
"ENSG00000135426",7,18,49,37,16,19
"ENSG00000079134",28,37,43,51,24,19
"ENSG00000130707",23,257,16,142,27,58
"ENSG00000153774",46,50,32,66,67,34
"ENSG00000116754",108,86,90,147,63,76
"ENSG00000240771",11,12,4,14,5,5
"ENSG00000008277",7,8,29,25,13,18
"ENSG00000166974",33,32,61,57,41,13
"ENSG00000105705",30,36,18,38,14,13
"ENSG00000079263",9,20,52,29,10,24
"ENSG00000048028",7,13,13,12,7,16
"ENSG00000214026",43,86,40,109,51,51
"ENSG00000089006",107,120,82,94,64,37
"ENSG00000198399",32,23,28,49,37,15
"ENSG00000113615",36,26,34,59,41,31
"ENSG00000118058",8,9,33,11,7,9
"ENSG00000166949",5,14,33,26,11,10
"ENSG00000146223",43,66,90,120,100,64
"ENSG00000016864",22,24,51,50,14,26
"ENSG00000171469",5,8,40,11,4,1
"ENSG00000013561",14,20,19,27,25,24
"ENSG00000103507",42,56,24,46,19,19
"ENSG00000125651",81,85,48,78,43,26
"ENSG00000114686",120,207,56,113,64,69
"ENSG00000106638",16,23,56,25,16,17
"ENSG00000149532",29,28,46,48,30,24
"ENSG00000168883",35,56,44,75,33,50
"ENSG00000187239",111,161,122,142,111,87
"ENSG00000196730",41,51,48,21,34,18
"ENSG00000178562",2,2,1,7,18,18
"ENSG00000154889",12,15,28,26,12,11
"ENSG00000124541",84,73,59,123,40,48
"ENSG00000167522",13,7,20,18,12,4
"ENSG00000161057",146,193,92,265,155,161
"ENSG00000130713",26,34,18,25,16,12
"ENSG00000145833",35,54,90,89,44,31
"ENSG00000147324",16,10,22,4,9,11
"ENSG00000140995",16,16,46,47,21,9
"ENSG00000213593",52,64,42,74,36,38
"ENSG00000126254",40,64,35,60,24,12
"ENSG00000091947",10,16,12,29,14,5
"ENSG00000117724",9,24,23,11,3,17
"ENSG00000121671",10,10,6,17,9,12
"ENSG00000110013",4,6,20,4,3,1
"ENSG00000116560",406,349,208,479,345,204
"ENSG00000144161",19,17,9,21,11,12
"ENSG00000130309",13,18,14,22,9,5
"ENSG00000214087",20,31,24,28,11,4
"ENSG00000120733",27,32,35,54,30,31
"ENSG00000186687",11,9,19,16,3,2
"ENSG00000113638",10,13,26,20,12,10
"ENSG00000081087",13,13,30,16,13,24
"ENSG00000100104",33,43,22,11,10,16
"ENSG00000115310",84,71,64,222,143,84
"ENSG00000197451",192,257,102,392,108,98
"ENSG00000197429",2,5,27,6,4,11
"ENSG00000163219",1,6,65,2,2,7
"ENSG00000115904",15,10,43,22,15,15
"ENSG00000197858",25,33,13,38,20,4
"ENSG00000105171",32,66,50,50,17,32
"ENSG00000110367",33,46,42,128,87,66
"ENSG00000181396",11,7,18,10,9,6
"ENSG00000130830",13,12,18,33,12,13
"ENSG00000130402",80,140,70,168,62,38
"ENSG00000161981",94,176,62,172,43,80
"ENSG00000042429",40,36,24,56,32,35
"ENSG00000177058",10,12,26,13,7,6
"ENSG00000088930",71,91,60,84,53,41
"ENSG00000104375",15,14,15,9,4,11
"ENSG00000198862",10,8,24,14,9,9
"ENSG00000173852",6,7,29,9,5,15
"ENSG00000182606",16,24,36,28,22,16
"ENSG00000114416",105,142,109,212,126,87
"ENSG00000117543",19,41,68,30,19,17
"ENSG00000178761",10,9,39,40,21,31
"ENSG00000254852",31,20,89,17,5,16
"ENSG00000135341",26,27,36,34,20,22
"ENSG00000052841",26,22,40,28,14,16
"ENSG00000071054",4,5,22,49,27,17
"ENSG00000029153",41,52,54,54,35,21
"ENSG00000130150",7,9,18,20,18,9
"ENSG00000198843",142,185,109,175,118,81
"ENSG00000010361",6,8,16,5,4,5
"ENSG00000165733",36,59,57,63,26,20
"ENSG00000100307",2,1,35,2,1,4
"ENSG00000162852",15,18,80,17,9,6
"ENSG00000137804",39,95,45,33,4,10
"ENSG00000106609",61,59,70,48,48,24
"ENSG00000125637",29,36,41,42,20,16
"ENSG00000119522",12,23,56,18,9,11
"ENSG00000060982",15,23,43,12,10,15
"ENSG00000076108",34,33,40,81,51,31
"ENSG00000198492",73,75,47,44,26,28
"ENSG00000153179",29,63,28,27,21,2
"ENSG00000108469",7,15,16,17,7,6
"ENSG00000125386",14,12,26,19,14,18
"ENSG00000141295",16,21,24,4,3,4
"ENSG00000132530",5,8,14,15,6,4
"ENSG00000196586",44,32,38,33,21,14
"ENSG00000012963",11,50,23,41,14,27
"ENSG00000136875",41,42,61,54,21,34
"ENSG00000070501",29,42,26,30,19,28
"ENSG00000173846",19,19,26,30,11,13
"ENSG00000172586",64,124,88,115,51,51
"ENSG00000149100",290,349,271,372,155,194
"ENSG00000187742",15,22,21,22,14,15
"ENSG00000159842",30,45,53,16,3,4
"ENSG00000092108",43,64,40,73,54,41
"ENSG00000148634",22,26,43,30,17,15
"ENSG00000135931",15,24,64,13,5,14
"ENSG00000099875",498,488,207,261,221,61
"ENSG00000168802",9,19,8,16,6,24
"ENSG00000163527",57,100,66,146,63,90
"ENSG00000204580",5,4,4,3,2,2
"ENSG00000116752",58,90,124,125,35,33
"ENSG00000138430",145,183,156,150,51,68
"ENSG00000082153",213,278,185,306,156,142
"ENSG00000102760",36,3,12,9,1,12
"ENSG00000117090",92,105,170,138,87,77
"ENSG00000100030",40,57,30,49,25,32
"ENSG00000125875",11,7,37,20,9,9
"ENSG00000196235",129,115,84,150,90,41
"ENSG00000140391",61,70,59,110,59,72
"ENSG00000196700",36,55,50,50,33,18
"ENSG00000160199",9,11,18,18,10,2
"ENSG00000100416",19,26,31,28,11,9
"ENSG00000063761",2,4,17,7,5,10
"ENSG00000092531",52,68,91,81,48,63
"ENSG00000142507",170,251,184,205,122,94
"ENSG00000162739",20,37,21,22,24,6
"ENSG00000160948",51,64,29,105,38,21
"ENSG00000163131",125,145,76,183,126,113
"ENSG00000073169",8,17,18,17,4,4
"ENSG00000137996",33,65,61,44,31,40
"ENSG00000166483",15,27,34,26,6,22
"ENSG00000128908",13,16,30,20,12,9
"ENSG00000141905",8,9,35,7,3,7
"ENSG00000170791",23,20,47,28,25,33
